Supplier ID,Name,Region,Material,Price per Unit (USD),Lead Time,Status,Rating
8299,"Hayes, Taylor and Rodriguez",LATAM,Barcode Scanners,14278.24,32 days,Inactive,2.8/5.0
8300,Walker Ltd,APAC,Barcode Scanners,15157.48,17 days,Inactive,2.7/5.0
8301,"Weber, Harris and Turner",MEA,Shipping Containers,19669.24,31 days,Inactive,3.5/5.0
8302,"Lynn, Jones and Smith",NA,Conveyor Belts,7120.21,14 days,Active,2.6/5.0
8303,"Velasquez, Koch and Vasquez",NA,Conveyor Belts,6221.73,40 days,Inactive,2.6/5.0
8304,Fields Group,EU,Conveyor Belts,15006.88,31 days,Pending,4.0/5.0
8305,Patterson-Poole,MEA,Conveyor Belts,10719.31,25 days,Inactive,4.1/5.0
8306,Tate Group,APAC,Pallet Jacks,7028.48,12 days,Inactive,3.6/5.0
8307,Russell-Taylor,EU,Forklifts,16484.54,33 days,Active,2.8/5.0
8308,"Morgan, Murphy and Grimes",EU,Pallet Jacks,9494.83,35 days,Inactive,3.5/5.0
8309,Martin and Sons,LATAM,Shipping Containers,4558.04,23 days,Pending,2.8/5.0
8310,Rubio-Henry,NA,Barcode Scanners,15128.11,10 days,Inactive,2.6/5.0
8311,Alvarez-Torres,APAC,Pallet Jacks,7090.21,17 days,Active,2.5/5.0
8312,Berger Group,NA,Pallet Jacks,2253.81,28 days,Active,3.6/5.0
8313,Benson PLC,LATAM,Forklifts,19255.79,33 days,Inactive,3.6/5.0
8314,Moore Ltd,APAC,Conveyor Belts,12799.63,18 days,Pending,3.9/5.0
8315,Gonzalez Inc,LATAM,Shipping Containers,4503.07,7 days,Inactive,3.0/5.0
8316,"Pierce, Webb and Douglas",APAC,Forklifts,2615.03,33 days,Active,3.4/5.0
8317,Oliver Inc,MEA,Shipping Containers,6551.88,26 days,Active,2.6/5.0
8318,"Barton, Miller and Brooks",LATAM,Barcode Scanners,15789.21,25 days,Inactive,4.4/5.0
8319,Reese LLC,LATAM,Barcode Scanners,16572.29,32 days,Pending,3.7/5.0
8320,Woods Group,EU,Conveyor Belts,17337.44,21 days,Inactive,4.6/5.0
8321,Erickson-Johnson,NA,Pallet Jacks,106.37,13 days,Pending,4.1/5.0
8322,Shaw LLC,APAC,Conveyor Belts,16116.44,6 days,Active,4.4/5.0
8323,Oneal-Shelton,NA,Barcode Scanners,6548.21,18 days,Pending,2.9/5.0
8324,Allen PLC,EU,Forklifts,12577.07,36 days,Inactive,4.0/5.0
8325,Barrera Ltd,APAC,Conveyor Belts,15631.16,12 days,Inactive,3.3/5.0
8326,Nicholson-Villegas,NA,Barcode Scanners,11836.02,18 days,Pending,3.9/5.0
8327,Rice LLC,MEA,Conveyor Belts,7590.31,18 days,Inactive,3.2/5.0
8328,"Ray, Caldwell and Smith",APAC,Forklifts,15032.11,14 days,Pending,3.9/5.0
8329,Johnston and Sons,NA,Pallet Jacks,18044.31,17 days,Inactive,4.0/5.0
8330,Price-French,APAC,Barcode Scanners,6635.93,14 days,Pending,3.0/5.0
8331,"Medina, Scott and Howard",LATAM,Shipping Containers,17402.16,14 days,Pending,2.6/5.0
8332,Moreno and Sons,EU,Shipping Containers,2064.29,21 days,Active,3.9/5.0
8333,Johnson and Sons,MEA,Barcode Scanners,16264.15,39 days,Inactive,4.5/5.0
8334,Henderson-Lopez,NA,Shipping Containers,10827.35,37 days,Active,3.4/5.0
8335,Goodman and Sons,LATAM,Shipping Containers,6063.38,24 days,Inactive,2.6/5.0
8336,Snyder-Taylor,MEA,Shipping Containers,10998.25,20 days,Pending,4.2/5.0
8337,Simmons-Buck,MEA,Conveyor Belts,19237.97,31 days,Active,2.9/5.0
8338,Steele-White,LATAM,Conveyor Belts,4893.49,34 days,Active,3.2/5.0
8339,Pearson-Harper,NA,Pallet Jacks,12524.8,38 days,Active,4.1/5.0
8340,Dunlap and Sons,APAC,Forklifts,6211.78,12 days,Inactive,2.8/5.0
8341,Jones Inc,APAC,Shipping Containers,216.98,9 days,Pending,4.4/5.0
8342,"Jennings, Chavez and Jones",APAC,Conveyor Belts,1502.63,5 days,Inactive,3.2/5.0
8343,"Clark, Johnson and Tucker",MEA,Barcode Scanners,17042.36,30 days,Inactive,3.3/5.0
8344,Beard Group,APAC,Shipping Containers,17278.56,16 days,Pending,4.3/5.0
8345,Baker PLC,EU,Conveyor Belts,7876.61,17 days,Inactive,2.7/5.0
8346,"Camacho, Williams and Franklin",EU,Barcode Scanners,15017.01,26 days,Pending,5.0/5.0
8347,Cox-Mcfarland,EU,Conveyor Belts,1540.78,6 days,Pending,2.7/5.0
8348,"Jordan, Lambert and Nelson",MEA,Forklifts,10571.55,38 days,Pending,4.0/5.0
8349,"Rose, Esparza and Blevins",APAC,Forklifts,6168.08,16 days,Pending,2.8/5.0
8350,"Mcintosh, Russo and Fischer",NA,Conveyor Belts,5133.52,34 days,Active,4.2/5.0
8351,Maxwell Inc,LATAM,Shipping Containers,9908.89,22 days,Inactive,4.0/5.0
8352,"Allen, Johnson and Garcia",MEA,Forklifts,13349.64,17 days,Inactive,3.0/5.0
8353,"Gonzales, Davila and Flores",APAC,Conveyor Belts,7838.85,34 days,Active,3.9/5.0
8354,"Johnson, Little and Roy",APAC,Forklifts,7926.71,12 days,Pending,3.0/5.0
8355,Hill Ltd,LATAM,Pallet Jacks,12793.04,27 days,Inactive,4.4/5.0
8356,"Howell, Alvarado and King",APAC,Shipping Containers,12221.38,38 days,Inactive,4.1/5.0
8357,Logan-Harrison,LATAM,Barcode Scanners,14089.88,38 days,Active,3.1/5.0
8358,"Price, Stark and Bright",EU,Shipping Containers,14862.59,27 days,Pending,4.2/5.0
8359,"Hensley, Harris and Johnson",APAC,Shipping Containers,19566.59,27 days,Inactive,3.9/5.0
8360,"Zhang, Rice and Baker",APAC,Shipping Containers,12877.12,7 days,Inactive,2.9/5.0
8361,Rios Group,LATAM,Shipping Containers,4276.5,20 days,Inactive,3.7/5.0
8362,"Conner, Collins and Ross",LATAM,Conveyor Belts,12098.99,21 days,Inactive,2.8/5.0
8363,Vargas and Sons,MEA,Barcode Scanners,14764.08,10 days,Pending,4.5/5.0
8364,"Haas, Allen and Crawford",EU,Shipping Containers,13220.32,13 days,Active,3.1/5.0
8365,"Williams, Newman and Burch",APAC,Pallet Jacks,15375.02,38 days,Inactive,3.4/5.0
8366,Fuller-Mccarthy,EU,Forklifts,12431.38,36 days,Inactive,3.0/5.0
8367,Dunn-Kelly,NA,Pallet Jacks,5638.07,34 days,Active,4.6/5.0
8368,"Figueroa, Adams and Turner",NA,Barcode Scanners,1401.58,17 days,Active,3.2/5.0
8369,Smith and Sons,LATAM,Conveyor Belts,19170.47,25 days,Pending,2.9/5.0
8370,Klein-Bass,MEA,Barcode Scanners,17924.66,19 days,Active,4.2/5.0
8371,Reyes-Day,LATAM,Pallet Jacks,10692.3,38 days,Pending,4.0/5.0
8372,Peterson Group,MEA,Conveyor Belts,15669.35,25 days,Active,3.2/5.0
8373,Bennett-Carroll,APAC,Barcode Scanners,2701.46,19 days,Inactive,4.2/5.0
8374,"Medina, Kerr and Morrison",NA,Shipping Containers,5175.99,27 days,Active,3.7/5.0
8375,"Solis, Curry and Sanchez",NA,Conveyor Belts,10291.41,22 days,Pending,4.6/5.0
8376,"Pearson, Li and Perry",MEA,Forklifts,2441.32,30 days,Pending,3.3/5.0
8377,Roberts Inc,MEA,Barcode Scanners,11970.21,5 days,Pending,4.8/5.0
8378,Keller LLC,LATAM,Barcode Scanners,5842.47,32 days,Inactive,2.6/5.0
8379,Hopkins Group,MEA,Conveyor Belts,10684.69,37 days,Pending,2.6/5.0
8380,"Hill, Parker and Carpenter",APAC,Shipping Containers,18193.39,32 days,Pending,3.7/5.0
8381,Myers Inc,MEA,Shipping Containers,6272.4,12 days,Pending,3.1/5.0
8382,"Hartman, King and Potter",EU,Barcode Scanners,10348.1,25 days,Inactive,4.0/5.0
8383,Brown-Reynolds,EU,Forklifts,19374.32,29 days,Active,3.5/5.0
8384,Robinson Inc,MEA,Barcode Scanners,9483.88,13 days,Active,2.9/5.0
8385,"Casey, Richards and Garza",LATAM,Conveyor Belts,7156.02,22 days,Inactive,4.0/5.0
8386,"Jordan, Chan and Macias",APAC,Pallet Jacks,15909.62,27 days,Inactive,4.5/5.0
8387,Smith and Sons,APAC,Shipping Containers,9678.99,12 days,Inactive,3.0/5.0
8388,Martin-Scott,APAC,Conveyor Belts,18716.1,16 days,Pending,2.6/5.0
8389,"Evans, Freeman and Schneider",MEA,Shipping Containers,5322.08,29 days,Pending,3.9/5.0
8390,Singh-Bell,NA,Shipping Containers,1038.68,18 days,Pending,4.1/5.0
8391,Smith LLC,LATAM,Pallet Jacks,3525.05,40 days,Inactive,2.5/5.0
8392,Harris Group,MEA,Shipping Containers,14887.58,31 days,Pending,3.9/5.0
8393,"Robinson, Adams and Lee",MEA,Pallet Jacks,16294.58,8 days,Active,2.9/5.0
8394,Hughes-Mitchell,EU,Barcode Scanners,3997.57,7 days,Inactive,4.5/5.0
8395,Glover-Matthews,NA,Barcode Scanners,16635.19,7 days,Pending,4.7/5.0
8396,Huber Ltd,MEA,Conveyor Belts,2176.49,36 days,Pending,4.3/5.0
8397,Martinez-Peters,NA,Pallet Jacks,4540.33,12 days,Pending,3.7/5.0
8398,Schneider and Sons,EU,Conveyor Belts,16897.35,6 days,Inactive,3.7/5.0
8399,"Perez, Lee and Armstrong",EU,Conveyor Belts,10705.96,32 days,Pending,3.4/5.0
8400,Simpson-Day,NA,Forklifts,1495.1,30 days,Active,3.6/5.0
8401,Fritz Inc,APAC,Forklifts,7905.39,12 days,Pending,3.5/5.0
8402,"Ryan, Williams and Young",APAC,Shipping Containers,7153.04,12 days,Pending,4.3/5.0
8403,Skinner-Rose,MEA,Pallet Jacks,10282.19,21 days,Pending,4.0/5.0
8404,"James, Brooks and Barnes",LATAM,Conveyor Belts,11050.77,35 days,Active,3.1/5.0
8405,Mccarty-Ramirez,LATAM,Shipping Containers,10554.08,6 days,Active,3.5/5.0
8406,Campbell and Sons,APAC,Forklifts,5629.0,24 days,Pending,4.6/5.0
8407,Haynes-Marshall,NA,Barcode Scanners,14560.47,5 days,Inactive,4.2/5.0
8408,Moore LLC,NA,Conveyor Belts,19246.68,5 days,Active,3.1/5.0
8409,"Pena, Anderson and Morales",APAC,Barcode Scanners,12876.79,25 days,Pending,4.8/5.0
8410,Dean-Valentine,NA,Forklifts,4889.28,37 days,Pending,3.7/5.0
8411,Jones Group,EU,Barcode Scanners,15553.95,28 days,Active,4.1/5.0
8412,Brown-Martin,MEA,Barcode Scanners,8125.73,11 days,Inactive,4.2/5.0
8413,"Jones, Barnes and Morales",NA,Shipping Containers,2786.92,14 days,Pending,4.6/5.0
8414,Cunningham Inc,MEA,Conveyor Belts,2909.19,38 days,Inactive,2.5/5.0
8415,"Schmidt, Alvarado and Parker",APAC,Forklifts,14252.94,32 days,Active,4.0/5.0
8416,Juarez Group,MEA,Barcode Scanners,1176.42,38 days,Active,3.2/5.0
8417,Russell-Robinson,NA,Shipping Containers,12072.0,12 days,Pending,2.5/5.0
8418,Rowe-Welch,MEA,Forklifts,1359.52,13 days,Inactive,4.4/5.0
8419,"Hicks, Bailey and Turner",APAC,Pallet Jacks,12226.34,5 days,Active,3.7/5.0
8420,Ellis PLC,MEA,Shipping Containers,3021.93,6 days,Active,3.9/5.0
8421,"Benitez, Ballard and Jensen",LATAM,Forklifts,8075.52,18 days,Active,4.2/5.0
8422,Griffin-Chavez,NA,Shipping Containers,18847.54,31 days,Pending,2.5/5.0
8423,"Paul, Arroyo and Hanson",LATAM,Conveyor Belts,19969.51,33 days,Inactive,2.8/5.0
8424,Roberson-Johnson,APAC,Barcode Scanners,3964.15,38 days,Active,3.8/5.0
8425,Velazquez-Johnson,LATAM,Conveyor Belts,8600.77,9 days,Pending,2.9/5.0
8426,Kramer-Reyes,MEA,Conveyor Belts,18285.64,23 days,Active,3.8/5.0
8427,Pierce PLC,EU,Conveyor Belts,12556.31,10 days,Pending,4.8/5.0
8428,Tran-Carpenter,EU,Forklifts,8021.67,12 days,Pending,3.3/5.0
8429,Marshall-Rogers,MEA,Forklifts,13328.78,14 days,Pending,4.3/5.0
8430,"Miller, Suarez and Campbell",EU,Pallet Jacks,12112.99,5 days,Active,4.5/5.0
8431,"Pena, Hines and Clark",LATAM,Barcode Scanners,2165.46,40 days,Inactive,3.7/5.0
8432,Taylor PLC,LATAM,Conveyor Belts,14216.42,15 days,Active,2.6/5.0
8433,Adams-Peterson,NA,Shipping Containers,14559.59,40 days,Active,3.9/5.0
8434,Oconnor Ltd,MEA,Forklifts,13849.15,38 days,Pending,2.8/5.0
8435,Lopez-Miller,EU,Shipping Containers,15757.34,22 days,Active,4.3/5.0
8436,"Bradley, Garcia and Beck",APAC,Conveyor Belts,18761.49,5 days,Active,3.2/5.0
8437,Smith-Williams,NA,Forklifts,2760.61,12 days,Pending,3.1/5.0
8438,"Mooney, Smith and Brown",LATAM,Pallet Jacks,8675.62,26 days,Pending,2.7/5.0
8439,Johnson-Martinez,MEA,Conveyor Belts,15619.61,18 days,Inactive,3.7/5.0
8440,Garrett Group,MEA,Barcode Scanners,13298.52,7 days,Active,4.7/5.0
8441,Cochran and Sons,EU,Forklifts,2002.19,31 days,Pending,3.1/5.0
8442,Maddox PLC,NA,Pallet Jacks,12675.23,26 days,Pending,4.9/5.0
8443,Porter-Morrison,EU,Barcode Scanners,3234.32,34 days,Active,3.4/5.0
8444,Morgan-Collins,EU,Pallet Jacks,1949.46,13 days,Active,2.7/5.0
8445,"Munoz, Turner and Ray",LATAM,Forklifts,14958.89,19 days,Pending,3.3/5.0
8446,Ruiz-Johnson,NA,Pallet Jacks,18415.12,19 days,Pending,2.6/5.0
8447,"Johnson, Mcdonald and Poole",EU,Forklifts,2069.0,33 days,Inactive,4.6/5.0
8448,"Richards, Hodges and Osborne",LATAM,Shipping Containers,2320.18,26 days,Active,3.8/5.0
8449,Richardson-Kelly,EU,Conveyor Belts,3357.55,35 days,Pending,3.9/5.0
8450,Perez PLC,APAC,Pallet Jacks,11788.5,20 days,Inactive,2.6/5.0
8451,"Scott, Harvey and Hernandez",EU,Conveyor Belts,11147.41,20 days,Active,3.9/5.0
8452,Ramsey-Martinez,NA,Conveyor Belts,7273.01,35 days,Active,3.4/5.0
8453,"Clark, Mahoney and Garcia",LATAM,Shipping Containers,14253.62,37 days,Inactive,3.3/5.0
8454,"Juarez, Hines and Johnson",MEA,Pallet Jacks,5182.43,24 days,Active,3.1/5.0
8455,Mullins PLC,EU,Pallet Jacks,15379.15,11 days,Inactive,3.9/5.0
8456,Green-Ortega,MEA,Barcode Scanners,7285.04,34 days,Active,4.9/5.0
8457,Contreras-Hawkins,MEA,Conveyor Belts,15415.52,16 days,Inactive,4.8/5.0
8458,"Harris, Moreno and Jones",MEA,Shipping Containers,7645.5,21 days,Inactive,2.7/5.0
8459,Juarez PLC,EU,Conveyor Belts,16102.13,32 days,Pending,3.2/5.0
8460,Robinson-Brady,LATAM,Forklifts,7461.81,10 days,Active,3.9/5.0
8461,"Young, Marquez and Patel",NA,Shipping Containers,8408.66,39 days,Pending,4.9/5.0
8462,Salazar-Scott,LATAM,Pallet Jacks,16959.89,37 days,Active,4.0/5.0
8463,Martin Group,NA,Conveyor Belts,15438.54,16 days,Inactive,4.3/5.0
8464,Davis-Henry,MEA,Forklifts,15197.08,6 days,Inactive,3.9/5.0
8465,Smith LLC,APAC,Pallet Jacks,10813.25,18 days,Active,3.3/5.0
8466,Thompson PLC,MEA,Conveyor Belts,13900.71,25 days,Active,4.7/5.0
8467,Walker-Cohen,LATAM,Pallet Jacks,276.61,17 days,Pending,3.3/5.0
8468,"Gibbs, Martin and Padilla",LATAM,Shipping Containers,11985.98,34 days,Pending,2.8/5.0
8469,Meyer Ltd,NA,Forklifts,12480.07,5 days,Inactive,3.1/5.0
8470,"Roman, Haas and Cabrera",EU,Conveyor Belts,9647.35,12 days,Pending,4.9/5.0
8471,Frey Inc,MEA,Conveyor Belts,6890.91,28 days,Inactive,3.0/5.0
8472,"Hull, Chase and Howell",NA,Pallet Jacks,12171.78,12 days,Pending,4.1/5.0
8473,Kim LLC,EU,Barcode Scanners,9048.2,19 days,Inactive,4.1/5.0
8474,Trevino-Craig,MEA,Forklifts,18859.94,29 days,Inactive,3.1/5.0
8475,Robinson PLC,MEA,Barcode Scanners,10874.57,24 days,Active,2.7/5.0
8476,Ritter-Mckinney,MEA,Conveyor Belts,5745.99,22 days,Pending,2.9/5.0
8477,Hood-Anderson,LATAM,Forklifts,14809.82,37 days,Pending,3.2/5.0
8478,Gallegos Ltd,EU,Conveyor Belts,1652.55,34 days,Pending,3.8/5.0
8479,Moore Group,EU,Conveyor Belts,103.64,34 days,Inactive,3.9/5.0
8480,Peters and Sons,MEA,Forklifts,14627.81,19 days,Inactive,4.8/5.0
8481,"Smith, Sellers and Rodriguez",MEA,Pallet Jacks,759.06,6 days,Pending,3.1/5.0
8482,Berry Inc,EU,Conveyor Belts,7257.75,26 days,Active,2.7/5.0
8483,Robbins-Greene,EU,Conveyor Belts,10137.52,34 days,Inactive,2.5/5.0
8484,"Mendez, West and Lopez",EU,Barcode Scanners,15157.63,27 days,Active,3.1/5.0
8485,"Cooper, Rosales and Combs",LATAM,Conveyor Belts,8479.35,38 days,Active,4.1/5.0
8486,"Johnson, Johns and Santana",MEA,Forklifts,3182.66,16 days,Inactive,4.4/5.0
8487,Brown-Owens,APAC,Pallet Jacks,19170.35,25 days,Inactive,2.5/5.0
8488,Baker-Scott,APAC,Forklifts,394.12,33 days,Pending,3.4/5.0
8489,Taylor-Wilson,MEA,Barcode Scanners,4548.47,24 days,Inactive,4.0/5.0
8490,Glover-Howard,LATAM,Pallet Jacks,9894.21,12 days,Inactive,4.8/5.0
8491,Martin Inc,MEA,Forklifts,10167.51,38 days,Inactive,4.9/5.0
8492,"Jackson, Mckinney and Cooper",EU,Pallet Jacks,19473.25,28 days,Pending,4.3/5.0
8493,Pena Group,MEA,Forklifts,18933.46,38 days,Inactive,4.9/5.0
8494,"Hernandez, James and Munoz",APAC,Forklifts,10358.14,34 days,Inactive,3.3/5.0
8495,James-Caldwell,EU,Pallet Jacks,17355.6,19 days,Pending,4.8/5.0
8496,Nguyen and Sons,APAC,Pallet Jacks,7864.96,5 days,Active,4.8/5.0
8497,Schroeder-Bennett,APAC,Barcode Scanners,5556.5,16 days,Inactive,4.2/5.0
8498,Graham-Williams,APAC,Conveyor Belts,13578.3,24 days,Inactive,4.0/5.0
8499,Tran Ltd,MEA,Conveyor Belts,18938.15,21 days,Pending,2.9/5.0
8500,Medina-Jones,EU,Forklifts,1512.82,37 days,Pending,3.1/5.0
8501,Yates-Ramos,EU,Shipping Containers,6964.21,21 days,Inactive,2.9/5.0
8502,Henderson Ltd,APAC,Barcode Scanners,19141.03,29 days,Active,2.6/5.0
8503,"Henry, Thompson and Figueroa",LATAM,Shipping Containers,8315.11,33 days,Active,4.3/5.0
8504,Joseph-Stevens,NA,Pallet Jacks,19769.54,40 days,Pending,3.6/5.0
8505,Kim-Owens,LATAM,Shipping Containers,4509.02,13 days,Active,3.2/5.0
8506,"Wilson, Zimmerman and Taylor",EU,Forklifts,10461.99,12 days,Pending,4.2/5.0
8507,Curtis PLC,APAC,Barcode Scanners,909.87,31 days,Pending,3.2/5.0
8508,Patterson Group,MEA,Shipping Containers,4841.86,10 days,Inactive,2.6/5.0
8509,Taylor PLC,EU,Conveyor Belts,16687.24,21 days,Pending,2.7/5.0
8510,Williams and Sons,LATAM,Shipping Containers,10666.77,5 days,Inactive,3.2/5.0
8511,Davis-Perez,MEA,Forklifts,7436.35,18 days,Pending,2.6/5.0
8512,Hampton-Walsh,EU,Forklifts,15813.79,19 days,Inactive,2.8/5.0
8513,Nguyen Ltd,EU,Forklifts,8736.09,38 days,Pending,2.6/5.0
8514,Chavez-Brock,NA,Forklifts,19933.8,31 days,Pending,3.7/5.0
8515,Ramirez-Mann,LATAM,Shipping Containers,6963.6,17 days,Pending,3.8/5.0
8516,Ingram and Sons,EU,Conveyor Belts,2031.79,18 days,Inactive,4.4/5.0
8517,Palmer Inc,LATAM,Conveyor Belts,10797.55,23 days,Active,4.5/5.0
8518,"Burch, Bell and Velasquez",LATAM,Pallet Jacks,1257.21,17 days,Inactive,4.2/5.0
8519,Thompson-King,APAC,Barcode Scanners,9296.68,18 days,Pending,3.6/5.0
8520,Singh Group,NA,Forklifts,19378.75,39 days,Active,3.2/5.0
8521,Turner-Edwards,LATAM,Barcode Scanners,8279.91,20 days,Inactive,2.8/5.0
8522,Harvey-Aguilar,EU,Shipping Containers,11326.33,26 days,Pending,3.3/5.0
8523,"Thompson, Moody and Bryant",EU,Conveyor Belts,7772.11,20 days,Inactive,4.1/5.0
8524,"Chang, Lee and Andersen",APAC,Forklifts,2362.12,32 days,Pending,5.0/5.0
8525,Maxwell and Sons,APAC,Conveyor Belts,12418.74,22 days,Active,2.6/5.0
8526,"Williams, Terry and Taylor",NA,Shipping Containers,1669.51,38 days,Pending,4.1/5.0
8527,Crawford-Shaw,MEA,Shipping Containers,10176.36,14 days,Inactive,4.3/5.0
8528,James Inc,MEA,Barcode Scanners,1027.37,10 days,Pending,3.6/5.0
8529,"Smith, Jordan and Lynch",NA,Forklifts,2633.75,10 days,Inactive,3.4/5.0
8530,"Harding, Taylor and Stephens",MEA,Shipping Containers,17936.54,26 days,Active,4.2/5.0
8531,Salazar Inc,NA,Pallet Jacks,11158.61,22 days,Active,2.6/5.0
8532,"Moran, Edwards and Lewis",EU,Conveyor Belts,6755.0,19 days,Active,3.3/5.0
8533,Matthews Group,MEA,Pallet Jacks,5969.29,33 days,Pending,4.6/5.0
8534,"Adkins, Burns and Delgado",APAC,Shipping Containers,811.83,21 days,Inactive,4.7/5.0
8535,Martin-Tucker,APAC,Forklifts,12659.28,24 days,Inactive,3.0/5.0
8536,Morrow-Sellers,APAC,Barcode Scanners,18965.07,29 days,Pending,2.7/5.0
8537,Fox and Sons,APAC,Barcode Scanners,9805.46,22 days,Inactive,3.0/5.0
8538,"Collier, Lewis and Parks",EU,Forklifts,6649.8,26 days,Inactive,4.3/5.0
8539,Torres and Sons,NA,Barcode Scanners,4991.7,9 days,Active,3.8/5.0
8540,"Perez, Lee and Walker",MEA,Barcode Scanners,3988.18,18 days,Pending,4.6/5.0
8541,Ayala Group,MEA,Shipping Containers,2076.5,22 days,Pending,3.4/5.0
8542,Blanchard-Vargas,NA,Pallet Jacks,12591.03,28 days,Pending,4.0/5.0
8543,Sanchez-Combs,APAC,Conveyor Belts,11720.6,11 days,Pending,3.6/5.0
8544,"Gonzalez, Burch and Ortiz",APAC,Pallet Jacks,1801.74,23 days,Active,5.0/5.0
8545,Gentry-Christensen,EU,Pallet Jacks,4688.23,9 days,Inactive,4.6/5.0
8546,"Snyder, Hall and King",EU,Shipping Containers,8372.17,27 days,Active,4.7/5.0
8547,"Davila, Gould and Howard",APAC,Shipping Containers,7360.95,10 days,Pending,4.4/5.0
8548,Sims Group,APAC,Barcode Scanners,2435.26,17 days,Inactive,3.0/5.0
8549,Cain-Middleton,MEA,Conveyor Belts,304.46,18 days,Active,2.9/5.0
8550,Williams Inc,LATAM,Pallet Jacks,8553.66,35 days,Active,5.0/5.0
8551,"Peterson, Chavez and Arnold",EU,Shipping Containers,13282.19,8 days,Inactive,3.0/5.0
8552,Parker-Wilson,NA,Pallet Jacks,727.53,26 days,Active,4.4/5.0
8553,Richard-Crawford,MEA,Shipping Containers,19073.2,38 days,Active,4.7/5.0
8554,"House, Patel and Maynard",MEA,Forklifts,16667.36,33 days,Inactive,3.9/5.0
8555,Barnes-Stewart,MEA,Forklifts,10194.63,14 days,Pending,4.5/5.0
8556,"Flores, Rios and Ortiz",APAC,Barcode Scanners,3060.32,31 days,Active,3.6/5.0
8557,Armstrong LLC,MEA,Pallet Jacks,3148.25,25 days,Pending,2.9/5.0
8558,"Underwood, Cohen and Woodard",APAC,Conveyor Belts,9874.91,40 days,Inactive,4.2/5.0
8559,"Miller, Gray and Brown",LATAM,Forklifts,15690.79,32 days,Active,2.5/5.0
8560,"Phillips, Knight and Ortega",APAC,Conveyor Belts,1093.79,30 days,Pending,3.7/5.0
8561,"Rodriguez, Velasquez and Harmon",MEA,Barcode Scanners,17762.07,36 days,Active,3.3/5.0
8562,"Young, Carter and Davis",APAC,Shipping Containers,16827.88,15 days,Active,3.6/5.0
8563,Dougherty LLC,MEA,Shipping Containers,16915.36,13 days,Inactive,4.8/5.0
8564,Gilbert PLC,EU,Barcode Scanners,9517.09,32 days,Active,4.0/5.0
8565,Walker PLC,MEA,Pallet Jacks,17898.63,28 days,Pending,2.6/5.0
8566,"Lutz, Montes and Mccoy",EU,Conveyor Belts,4297.56,34 days,Pending,2.7/5.0
8567,Hull-Rice,EU,Forklifts,808.39,5 days,Active,3.3/5.0
8568,Perry-Bush,APAC,Barcode Scanners,15191.76,19 days,Active,4.7/5.0
8569,"Walker, Bell and Mercer",MEA,Barcode Scanners,10338.4,10 days,Pending,4.2/5.0
8570,Fisher Ltd,EU,Barcode Scanners,9952.38,37 days,Active,4.7/5.0
8571,Randall-Martin,LATAM,Forklifts,2782.44,21 days,Pending,3.6/5.0
8572,Cooley Inc,LATAM,Shipping Containers,11856.71,22 days,Active,2.7/5.0
8573,Carrillo-Sweeney,NA,Forklifts,14696.74,17 days,Inactive,3.1/5.0
8574,"Reed, Harris and Farley",EU,Shipping Containers,15570.66,10 days,Pending,4.3/5.0
8575,"Young, Velasquez and Pearson",APAC,Conveyor Belts,19107.95,40 days,Active,4.6/5.0
8576,"Mcclure, Wheeler and Marks",EU,Barcode Scanners,17939.03,34 days,Inactive,4.6/5.0
8577,Stevens-Beasley,NA,Shipping Containers,1467.88,32 days,Inactive,5.0/5.0
8578,"Rogers, Ewing and Smith",MEA,Forklifts,16449.35,36 days,Active,4.3/5.0
8579,Garcia PLC,MEA,Barcode Scanners,7013.72,15 days,Inactive,4.1/5.0
8580,"Andrews, Rodriguez and Thompson",EU,Shipping Containers,16414.79,36 days,Pending,3.1/5.0
8581,"Black, Nguyen and Price",LATAM,Conveyor Belts,5653.72,15 days,Active,3.4/5.0
8582,"Silva, Lowery and Marshall",NA,Pallet Jacks,10001.99,24 days,Inactive,4.6/5.0
8583,Phillips Group,APAC,Pallet Jacks,10124.88,18 days,Inactive,3.1/5.0
8584,"Burke, Williams and Myers",APAC,Pallet Jacks,16244.77,33 days,Inactive,3.2/5.0
8585,"Rivera, King and Stout",EU,Barcode Scanners,9346.34,14 days,Pending,4.0/5.0
8586,Lewis PLC,NA,Pallet Jacks,17317.71,27 days,Active,3.9/5.0
8587,Hunter-Watkins,NA,Forklifts,1305.24,17 days,Active,4.4/5.0
8588,Garcia-Barnett,LATAM,Barcode Scanners,2758.28,7 days,Inactive,4.7/5.0
8589,"Wagner, Garcia and Kelly",MEA,Pallet Jacks,13546.21,28 days,Pending,4.3/5.0
8590,"Carr, Costa and Mullen",APAC,Barcode Scanners,10737.29,33 days,Active,3.3/5.0
8591,Noble-Macias,LATAM,Pallet Jacks,12632.2,38 days,Inactive,4.9/5.0
8592,"Fernandez, Smith and Kaufman",MEA,Forklifts,601.72,33 days,Pending,2.5/5.0
8593,"Haney, Meadows and Dixon",NA,Shipping Containers,14323.39,23 days,Pending,4.6/5.0
8594,Herman Inc,MEA,Barcode Scanners,807.62,19 days,Inactive,3.9/5.0
8595,"Rodriguez, Tucker and Houston",EU,Conveyor Belts,6645.28,19 days,Active,4.6/5.0
8596,Riley Ltd,MEA,Forklifts,7509.09,22 days,Pending,4.2/5.0
8597,Washington Inc,NA,Shipping Containers,14325.56,37 days,Pending,2.9/5.0
