Supplier ID,Name,Region,Material,Price per Unit (USD),Lead Time,Status,Rating
6289,Jackson Ltd,LATAM,Ball Bearings,8832.09,37 days,Pending,3.4/5.0
6290,Coleman Inc,EU,Aluminum Sheets,6772.76,31 days,Inactive,4.4/5.0
6291,"Simmons, Wong and Scott",EU,Hydraulic Pumps,801.18,8 days,Pending,2.7/5.0
6292,Ayala-Little,LATAM,CNC Machine Parts,7917.18,33 days,Pending,3.5/5.0
6293,Lee Group,EU,CNC Machine Parts,2383.27,33 days,Pending,2.8/5.0
6294,"Hernandez, Gilbert and Marquez",MEA,CNC Machine Parts,7606.74,7 days,Pending,4.4/5.0
6295,Cobb LLC,NA,Hydraulic Pumps,5714.04,14 days,Pending,3.2/5.0
6296,Allen Group,LATAM,Aluminum Sheets,1073.06,16 days,Pending,3.4/5.0
6297,Stephens Inc,MEA,CNC Machine Parts,3126.53,24 days,Inactive,3.2/5.0
6298,Harrell Ltd,EU,Hydraulic Pumps,8304.83,38 days,Active,3.5/5.0
6299,Rice-Smith,EU,Aluminum Sheets,9464.35,29 days,Pending,4.3/5.0
6300,Burton Inc,APAC,Industrial Lubricants,1011.41,17 days,Active,3.8/5.0
6301,Reed LLC,NA,Ball Bearings,3772.84,27 days,Inactive,4.6/5.0
6302,"Crawford, Kim and White",MEA,Aluminum Sheets,7532.32,5 days,Inactive,3.3/5.0
6303,Salazar-Benjamin,NA,Industrial Lubricants,2045.94,33 days,Inactive,4.1/5.0
6304,Patterson Inc,LATAM,Hydraulic Pumps,6470.74,13 days,Active,3.3/5.0
6305,Jones-Arnold,APAC,Industrial Lubricants,7887.22,36 days,Inactive,2.5/5.0
6306,Mcgee PLC,NA,Ball Bearings,1694.8,6 days,Inactive,4.2/5.0
6307,"Villarreal, Sherman and Edwards",NA,Ball Bearings,6793.99,38 days,Active,5.0/5.0
6308,Trujillo-Castro,EU,Industrial Lubricants,6031.17,29 days,Pending,2.6/5.0
6309,"Sims, Lewis and Kennedy",EU,Hydraulic Pumps,7851.06,7 days,Inactive,5.0/5.0
6310,Bird and Sons,LATAM,Aluminum Sheets,8144.4,22 days,Pending,4.0/5.0
6311,Salinas-Jordan,NA,Hydraulic Pumps,7366.59,5 days,Pending,2.8/5.0
6312,Gregory Group,LATAM,Industrial Lubricants,1566.61,26 days,Inactive,4.9/5.0
6313,"Ingram, Wilson and Perez",EU,CNC Machine Parts,9308.53,25 days,Active,4.0/5.0
6314,Black-Walter,APAC,Hydraulic Pumps,5105.26,13 days,Pending,4.6/5.0
6315,"Murillo, Evans and Hogan",LATAM,Aluminum Sheets,7015.62,10 days,Inactive,4.0/5.0
6316,Smith-Wilson,EU,CNC Machine Parts,2193.82,19 days,Active,3.5/5.0
6317,"Valdez, Ellison and Carson",APAC,Ball Bearings,7546.39,36 days,Active,4.0/5.0
6318,Grant LLC,LATAM,Ball Bearings,8188.81,16 days,Active,4.7/5.0
6319,Maynard-Nichols,EU,Aluminum Sheets,3655.2,8 days,Inactive,2.9/5.0
6320,Jackson-Brown,LATAM,Hydraulic Pumps,710.19,31 days,Inactive,4.0/5.0
6321,Jones LLC,LATAM,CNC Machine Parts,3054.19,28 days,Active,3.2/5.0
6322,Bright-Reed,APAC,Aluminum Sheets,4032.61,30 days,Inactive,2.8/5.0
6323,Castro Inc,EU,Hydraulic Pumps,2778.62,20 days,Pending,3.6/5.0
6324,Webb-Brown,MEA,Aluminum Sheets,161.42,5 days,Active,3.9/5.0
6325,Wilson-Frank,LATAM,Industrial Lubricants,2510.98,14 days,Pending,4.1/5.0
6326,"Garcia, Holland and Russell",EU,Aluminum Sheets,3465.18,16 days,Pending,4.4/5.0
6327,"Bolton, Stewart and Perry",EU,Hydraulic Pumps,3408.01,6 days,Pending,4.1/5.0
6328,"Brown, Zavala and Torres",NA,Industrial Lubricants,1324.06,15 days,Pending,4.3/5.0
6329,"Campbell, Gonzalez and Church",EU,Hydraulic Pumps,2574.46,18 days,Active,3.3/5.0
6330,"Lee, Morales and Ryan",NA,CNC Machine Parts,2583.18,13 days,Active,3.3/5.0
6331,Walton-Francis,APAC,Ball Bearings,7848.12,28 days,Active,2.7/5.0
6332,"Hernandez, Lamb and Lewis",NA,Aluminum Sheets,5889.53,7 days,Active,4.8/5.0
6333,Wilkerson-Jones,NA,Hydraulic Pumps,4143.28,14 days,Pending,3.7/5.0
6334,Hinton-Mcclure,APAC,Hydraulic Pumps,2089.91,6 days,Active,3.2/5.0
6335,"Flores, Butler and Schultz",APAC,Ball Bearings,7921.87,26 days,Inactive,4.2/5.0
6336,"Jackson, Gibson and Rogers",EU,CNC Machine Parts,7753.99,18 days,Inactive,3.3/5.0
6337,Houston and Sons,MEA,CNC Machine Parts,6837.28,24 days,Inactive,4.0/5.0
6338,"Lucas, Sandoval and Salinas",APAC,CNC Machine Parts,9133.8,8 days,Pending,4.2/5.0
6339,Espinoza-Fisher,LATAM,Aluminum Sheets,3461.25,12 days,Pending,3.9/5.0
6340,Prince PLC,LATAM,Aluminum Sheets,4387.25,30 days,Pending,4.9/5.0
6341,"Bowen, Taylor and Banks",NA,Aluminum Sheets,6286.51,31 days,Inactive,3.2/5.0
6342,Wilson-Davis,LATAM,Industrial Lubricants,9173.29,21 days,Active,4.6/5.0
6343,"Chang, Harvey and Nelson",NA,Industrial Lubricants,7511.78,6 days,Inactive,3.1/5.0
6344,"Jordan, Evans and Gray",LATAM,Industrial Lubricants,7384.4,32 days,Inactive,2.6/5.0
6345,"Ramos, Miller and Christian",APAC,Ball Bearings,6181.18,36 days,Pending,2.9/5.0
6346,Garcia-Jones,APAC,Ball Bearings,1645.85,15 days,Inactive,3.8/5.0
6347,Nguyen PLC,LATAM,Aluminum Sheets,7865.29,12 days,Pending,2.6/5.0
6348,"Huang, Holmes and Salas",LATAM,Ball Bearings,8174.51,26 days,Inactive,2.8/5.0
6349,"Moreno, Townsend and Brown",NA,CNC Machine Parts,1941.78,25 days,Inactive,4.3/5.0
6350,Mayo LLC,NA,Ball Bearings,6082.07,37 days,Inactive,4.7/5.0
6351,"Jones, Warren and Parker",EU,Aluminum Sheets,8557.27,5 days,Active,4.1/5.0
6352,Huerta PLC,LATAM,Hydraulic Pumps,9309.12,16 days,Active,3.8/5.0
6353,"Nichols, Johnson and Blake",APAC,Hydraulic Pumps,5865.32,38 days,Pending,3.8/5.0
6354,Reynolds Inc,MEA,Industrial Lubricants,8271.39,24 days,Inactive,2.9/5.0
6355,Long-Fox,MEA,CNC Machine Parts,5893.69,25 days,Active,4.4/5.0
6356,Burton-Mccormick,LATAM,Hydraulic Pumps,5899.31,12 days,Active,5.0/5.0
6357,"Foster, Kaufman and Powell",LATAM,CNC Machine Parts,7097.65,34 days,Active,4.7/5.0
6358,"Smith, Cox and Schmidt",NA,Ball Bearings,1801.01,37 days,Active,4.8/5.0
6359,"Walker, Brown and Simmons",APAC,Ball Bearings,6052.88,12 days,Pending,3.9/5.0
6360,"Tran, Bryant and Ramos",MEA,CNC Machine Parts,7321.91,22 days,Active,3.2/5.0
6361,Nichols Inc,NA,Hydraulic Pumps,9482.54,23 days,Pending,4.9/5.0
6362,Mooney-Nolan,EU,Ball Bearings,6616.11,8 days,Active,2.5/5.0
6363,Hernandez LLC,MEA,Hydraulic Pumps,9370.0,17 days,Inactive,4.2/5.0
6364,Liu-Gutierrez,LATAM,Industrial Lubricants,2322.03,13 days,Inactive,3.6/5.0
6365,Lee Inc,EU,Industrial Lubricants,1240.12,15 days,Active,4.1/5.0
6366,Hopkins-Lester,NA,Industrial Lubricants,3003.45,36 days,Inactive,3.0/5.0
6367,Mitchell Group,APAC,CNC Machine Parts,3174.5,20 days,Pending,3.8/5.0
6368,"Villanueva, Anderson and Smith",EU,Industrial Lubricants,296.82,31 days,Pending,3.8/5.0
6369,Watson-Lee,NA,Aluminum Sheets,6118.73,24 days,Pending,3.8/5.0
6370,Cortez-Forbes,NA,Aluminum Sheets,7858.6,5 days,Inactive,4.1/5.0
6371,Hunter-Carter,EU,Hydraulic Pumps,7963.88,31 days,Active,2.6/5.0
6372,Harper-Reed,NA,Hydraulic Pumps,2510.37,38 days,Active,3.7/5.0
6373,"Goodman, Orozco and Reyes",NA,Hydraulic Pumps,4906.0,26 days,Inactive,4.7/5.0
6374,Turner-Combs,LATAM,Ball Bearings,7503.34,17 days,Pending,4.2/5.0
6375,"James, Blankenship and Hess",APAC,Hydraulic Pumps,8443.22,17 days,Active,2.7/5.0
6376,"Howell, Velasquez and Castillo",MEA,Hydraulic Pumps,9624.64,21 days,Active,3.5/5.0
6377,"Saunders, Kim and Thomas",NA,Hydraulic Pumps,2812.01,35 days,Inactive,3.8/5.0
6378,Kemp-Lester,EU,Industrial Lubricants,5231.83,21 days,Inactive,3.4/5.0
6379,Martinez Group,MEA,Industrial Lubricants,3190.88,27 days,Inactive,3.7/5.0
6380,"Barnes, Beck and Morris",NA,Aluminum Sheets,9799.51,17 days,Inactive,4.1/5.0
6381,"Ramsey, Moore and Walter",EU,Industrial Lubricants,7260.49,35 days,Pending,3.1/5.0
6382,Smith-Melendez,NA,Hydraulic Pumps,3032.35,32 days,Inactive,4.4/5.0
6383,Williams PLC,APAC,Aluminum Sheets,5380.39,30 days,Active,2.6/5.0
6384,Schultz and Sons,NA,Hydraulic Pumps,8680.12,17 days,Inactive,3.9/5.0
6385,Garrison and Sons,NA,Hydraulic Pumps,2157.11,34 days,Active,2.6/5.0
6386,Ramos PLC,LATAM,Hydraulic Pumps,9173.63,32 days,Active,3.3/5.0
6387,Hoffman Group,MEA,Hydraulic Pumps,6423.81,6 days,Inactive,4.5/5.0
6388,"Ewing, Jones and Shields",NA,CNC Machine Parts,2393.73,38 days,Active,2.5/5.0
6389,"Stephens, Buchanan and White",LATAM,Industrial Lubricants,100.91,23 days,Active,3.6/5.0
6390,Phillips-Garcia,APAC,CNC Machine Parts,9641.48,11 days,Active,4.2/5.0
6391,"Velasquez, Hood and Stewart",LATAM,Hydraulic Pumps,3104.17,30 days,Pending,3.0/5.0
6392,Norman and Sons,EU,Aluminum Sheets,7063.33,27 days,Pending,3.0/5.0
6393,Hays Ltd,APAC,Hydraulic Pumps,911.4,13 days,Active,3.7/5.0
6394,Romero Inc,APAC,Hydraulic Pumps,7106.93,29 days,Active,4.2/5.0
6395,Hopkins LLC,MEA,Ball Bearings,6572.84,30 days,Active,2.9/5.0
6396,"Harris, Lane and Crawford",NA,Industrial Lubricants,6528.13,15 days,Active,4.4/5.0
6397,Mitchell-Lynch,APAC,Industrial Lubricants,3648.83,34 days,Inactive,3.4/5.0
6398,Jackson-Hernandez,MEA,Industrial Lubricants,1463.59,14 days,Pending,3.7/5.0
6399,Gentry-Bishop,MEA,Aluminum Sheets,5347.5,10 days,Inactive,4.9/5.0
6400,Rodgers-Russell,NA,Aluminum Sheets,7028.14,36 days,Active,4.4/5.0
6401,Austin Ltd,MEA,CNC Machine Parts,2455.17,23 days,Inactive,4.8/5.0
6402,Lewis-Nelson,MEA,CNC Machine Parts,2203.14,35 days,Inactive,3.2/5.0
6403,"Barrett, Ellis and Hart",APAC,Aluminum Sheets,6827.56,25 days,Active,2.7/5.0
6404,Dixon Group,MEA,Hydraulic Pumps,8345.7,36 days,Inactive,4.1/5.0
6405,"Barnes, Mendoza and Gordon",MEA,Hydraulic Pumps,8897.57,19 days,Inactive,4.1/5.0
6406,Reed-Martinez,EU,CNC Machine Parts,300.82,38 days,Inactive,3.0/5.0
6407,"Henry, Clements and Henson",LATAM,Industrial Lubricants,1084.61,29 days,Inactive,3.4/5.0
6408,Rogers LLC,EU,CNC Machine Parts,3980.68,14 days,Inactive,3.9/5.0
6409,Lam Ltd,NA,Aluminum Sheets,3760.55,22 days,Inactive,2.9/5.0
6410,"Davis, Cain and Hawkins",EU,Hydraulic Pumps,3598.65,39 days,Pending,4.7/5.0
6411,"Lewis, Johnson and Mathis",EU,CNC Machine Parts,1142.99,18 days,Active,2.6/5.0
6412,Hill and Sons,NA,Ball Bearings,6836.98,18 days,Inactive,2.7/5.0
6413,Johnson Inc,APAC,Ball Bearings,2907.96,25 days,Inactive,3.2/5.0
6414,Davies PLC,EU,Hydraulic Pumps,7542.03,30 days,Pending,4.1/5.0
6415,"Morgan, Garcia and Hughes",MEA,Ball Bearings,2204.67,12 days,Active,2.7/5.0
6416,Hicks and Sons,LATAM,Aluminum Sheets,9585.63,24 days,Active,4.2/5.0
6417,Nichols-Kennedy,EU,Ball Bearings,5528.91,8 days,Active,3.1/5.0
6418,"Hamilton, Henderson and Williams",NA,Ball Bearings,334.14,32 days,Pending,4.1/5.0
6419,Malone-Ramirez,MEA,CNC Machine Parts,8472.89,28 days,Inactive,3.7/5.0
6420,"Mann, Phillips and Nelson",APAC,Hydraulic Pumps,9798.34,20 days,Inactive,3.4/5.0
6421,Rice PLC,LATAM,Ball Bearings,9965.71,6 days,Pending,3.7/5.0
6422,Price-Mathis,NA,Aluminum Sheets,5124.31,26 days,Pending,4.4/5.0
6423,"Johnson, Davis and Hayden",APAC,Industrial Lubricants,5311.44,12 days,Inactive,2.6/5.0
6424,"Ramirez, Walker and Price",APAC,Aluminum Sheets,4469.6,11 days,Inactive,4.3/5.0
6425,Bowman PLC,EU,Aluminum Sheets,7470.51,15 days,Pending,2.7/5.0
6426,"Mann, Norris and Morrison",APAC,Aluminum Sheets,9783.31,29 days,Active,3.9/5.0
6427,Miller-Mayo,APAC,Aluminum Sheets,9670.37,36 days,Pending,3.6/5.0
6428,Craig PLC,APAC,CNC Machine Parts,9688.06,21 days,Pending,3.9/5.0
6429,Keller-Lozano,NA,CNC Machine Parts,6355.57,10 days,Pending,4.4/5.0
6430,Cobb-Fleming,MEA,Hydraulic Pumps,8690.72,11 days,Active,2.8/5.0
6431,Ramirez Inc,LATAM,Industrial Lubricants,9704.4,30 days,Pending,3.2/5.0
6432,Smith PLC,APAC,Industrial Lubricants,8053.52,30 days,Inactive,4.1/5.0
6433,Sharp-Best,APAC,CNC Machine Parts,9053.67,28 days,Pending,3.0/5.0
6434,"Johnson, Watson and Hardy",EU,CNC Machine Parts,601.42,40 days,Inactive,2.5/5.0
6435,"Ellis, Salas and Gibson",MEA,CNC Machine Parts,420.5,25 days,Inactive,3.1/5.0
6436,Bowers-Ramirez,NA,Hydraulic Pumps,8058.5,7 days,Inactive,4.4/5.0
6437,Robles-Riley,EU,CNC Machine Parts,354.07,28 days,Active,3.7/5.0
6438,Moore-Brown,APAC,CNC Machine Parts,7953.58,21 days,Active,3.9/5.0
6439,Morgan-Simpson,MEA,Hydraulic Pumps,6373.26,32 days,Pending,4.0/5.0
6440,King and Sons,MEA,Industrial Lubricants,5896.86,31 days,Inactive,4.2/5.0
6441,"Wallace, Chavez and Matthews",LATAM,Hydraulic Pumps,6692.7,37 days,Active,3.2/5.0
6442,Huang-Alexander,NA,Hydraulic Pumps,8281.5,12 days,Active,2.7/5.0
6443,Burnett and Sons,EU,Hydraulic Pumps,8532.59,7 days,Pending,3.0/5.0
6444,Oliver LLC,MEA,Aluminum Sheets,6929.17,14 days,Active,2.7/5.0
6445,Lewis-Diaz,LATAM,CNC Machine Parts,1829.9,28 days,Inactive,3.0/5.0
6446,Carlson-Macias,MEA,Ball Bearings,2761.61,28 days,Active,3.1/5.0
6447,"Edwards, Morgan and Robinson",NA,Ball Bearings,9352.15,33 days,Pending,5.0/5.0
6448,Bates Group,EU,Industrial Lubricants,1595.14,5 days,Pending,3.0/5.0
6449,Munoz and Sons,EU,Ball Bearings,7437.4,36 days,Inactive,3.1/5.0
6450,Williams-Barnes,APAC,CNC Machine Parts,3395.8,34 days,Inactive,4.3/5.0
6451,"Moore, Farley and Wolf",APAC,Industrial Lubricants,2839.47,5 days,Active,2.6/5.0
6452,Kramer LLC,NA,Industrial Lubricants,3218.74,25 days,Inactive,3.4/5.0
6453,Robertson-Johnson,NA,CNC Machine Parts,4587.38,15 days,Pending,3.8/5.0
6454,"Rodriguez, Johnston and Dennis",EU,Aluminum Sheets,128.35,40 days,Active,4.9/5.0
6455,"Rodriguez, Mcintyre and Santos",MEA,CNC Machine Parts,4185.36,11 days,Pending,2.5/5.0
6456,"Johnson, Strickland and Bell",EU,Ball Bearings,7267.42,6 days,Inactive,4.5/5.0
6457,"Murphy, Knight and Owens",EU,Hydraulic Pumps,3591.86,30 days,Inactive,4.2/5.0
6458,Cortez-Neal,NA,Hydraulic Pumps,4882.23,24 days,Inactive,4.9/5.0
6459,"Chavez, Williams and Holmes",APAC,Industrial Lubricants,9038.72,15 days,Inactive,4.1/5.0
6460,Bruce and Sons,APAC,Industrial Lubricants,6486.18,35 days,Active,4.0/5.0
6461,"Nelson, Bailey and Brown",LATAM,Ball Bearings,2159.94,39 days,Active,4.9/5.0
6462,Warren Ltd,LATAM,Aluminum Sheets,3705.29,29 days,Inactive,3.7/5.0
6463,Yates-Jones,APAC,Ball Bearings,5850.28,36 days,Active,4.4/5.0
6464,"Navarro, Richardson and Lewis",NA,Industrial Lubricants,3221.4,37 days,Active,4.7/5.0
6465,Carr-Salas,EU,Aluminum Sheets,7802.91,32 days,Active,3.7/5.0
6466,Nixon-Cherry,NA,Industrial Lubricants,7473.8,20 days,Active,4.3/5.0
6467,Hendrix-Barton,NA,Industrial Lubricants,2317.86,29 days,Pending,2.6/5.0
6468,"Lewis, Hammond and Elliott",LATAM,Industrial Lubricants,5368.79,17 days,Inactive,2.7/5.0
6469,Holder-Fischer,APAC,Ball Bearings,6580.86,25 days,Pending,4.3/5.0
6470,Roberts Group,EU,Industrial Lubricants,6533.77,8 days,Pending,4.1/5.0
6471,Mendez Inc,EU,Ball Bearings,7647.12,29 days,Inactive,3.0/5.0
6472,Riley PLC,NA,CNC Machine Parts,7339.66,19 days,Inactive,4.1/5.0
6473,Moore-Wilson,NA,Aluminum Sheets,422.32,28 days,Pending,4.6/5.0
6474,Kane-Ramos,EU,Aluminum Sheets,2217.67,12 days,Active,3.2/5.0
6475,"Adams, Blair and Gonzalez",MEA,Aluminum Sheets,822.26,6 days,Active,4.8/5.0
6476,"Kelley, Garcia and Taylor",LATAM,Hydraulic Pumps,6825.96,26 days,Pending,2.6/5.0
6477,"Mills, Hopkins and Evans",NA,Industrial Lubricants,2543.68,18 days,Inactive,3.0/5.0
6478,Garcia Ltd,LATAM,Ball Bearings,1323.72,5 days,Inactive,4.0/5.0
6479,Ramirez-Yang,NA,CNC Machine Parts,9441.41,15 days,Active,4.1/5.0
6480,"Cruz, Murray and Peters",APAC,Hydraulic Pumps,5456.41,21 days,Active,4.5/5.0
6481,"Lynch, Wilson and Woods",LATAM,CNC Machine Parts,419.22,26 days,Inactive,3.5/5.0
6482,Baker-Patterson,NA,Hydraulic Pumps,2262.29,36 days,Active,4.1/5.0
6483,Parker and Sons,APAC,Hydraulic Pumps,665.64,35 days,Active,3.7/5.0
6484,Joseph Inc,MEA,Aluminum Sheets,7931.18,16 days,Inactive,4.7/5.0
6485,"Henderson, Ewing and Singh",APAC,Ball Bearings,9971.58,38 days,Active,3.3/5.0
6486,Blanchard PLC,MEA,Industrial Lubricants,8115.55,21 days,Inactive,3.6/5.0
6487,Harris LLC,MEA,Hydraulic Pumps,7197.28,24 days,Inactive,3.2/5.0
6488,"Miller, Zamora and Graves",APAC,Industrial Lubricants,7499.67,25 days,Active,4.4/5.0
6489,Clark PLC,MEA,Hydraulic Pumps,6185.93,9 days,Pending,2.7/5.0
6490,Walker-James,NA,Aluminum Sheets,424.4,34 days,Pending,3.1/5.0
6491,Martin LLC,APAC,Aluminum Sheets,712.81,27 days,Active,4.4/5.0
6492,"Delacruz, Aguirre and Clark",EU,Industrial Lubricants,2197.77,5 days,Inactive,3.1/5.0
6493,Zamora Group,LATAM,Hydraulic Pumps,7243.63,21 days,Active,3.8/5.0
6494,"Simmons, Romero and Griffin",LATAM,CNC Machine Parts,5904.58,14 days,Active,4.1/5.0
6495,Hayes Group,LATAM,Aluminum Sheets,202.15,29 days,Inactive,3.5/5.0
6496,Perkins LLC,LATAM,Ball Bearings,101.37,19 days,Pending,3.7/5.0
6497,Johnson-Sanchez,EU,Hydraulic Pumps,7931.65,30 days,Active,4.7/5.0
6498,Gonzalez PLC,NA,Hydraulic Pumps,2305.72,30 days,Pending,4.7/5.0
6499,"Hill, Parks and Raymond",NA,Industrial Lubricants,8606.17,37 days,Inactive,3.4/5.0
6500,"Lee, Alvarez and Peters",MEA,Industrial Lubricants,1469.11,16 days,Active,3.8/5.0
6501,Howell Group,MEA,Hydraulic Pumps,1295.75,5 days,Active,3.7/5.0
6502,Patel Group,NA,CNC Machine Parts,8794.93,25 days,Active,4.0/5.0
6503,Anderson-Carpenter,LATAM,Hydraulic Pumps,455.73,36 days,Active,5.0/5.0
6504,Richardson Ltd,LATAM,Aluminum Sheets,7611.24,29 days,Pending,4.2/5.0
6505,"Williams, Conley and Harris",APAC,CNC Machine Parts,1454.98,12 days,Active,2.7/5.0
6506,Brown Ltd,NA,Aluminum Sheets,4542.27,35 days,Inactive,3.9/5.0
6507,Anderson and Sons,APAC,CNC Machine Parts,3233.68,15 days,Pending,4.2/5.0
6508,Russo Group,EU,Hydraulic Pumps,5152.59,5 days,Pending,2.6/5.0
6509,"Gillespie, Carrillo and Valenzuela",APAC,Ball Bearings,1825.57,18 days,Pending,3.4/5.0
6510,Lee Group,EU,Hydraulic Pumps,5115.02,30 days,Inactive,3.7/5.0
6511,Wood Ltd,NA,Hydraulic Pumps,1907.56,37 days,Active,3.5/5.0
6512,Leonard-Peterson,LATAM,Aluminum Sheets,1091.3,23 days,Pending,3.3/5.0
6513,Carter Inc,NA,Hydraulic Pumps,9763.63,17 days,Inactive,3.8/5.0
6514,Cohen Ltd,LATAM,Aluminum Sheets,9227.49,19 days,Pending,3.9/5.0
6515,Abbott Ltd,LATAM,Hydraulic Pumps,612.5,32 days,Inactive,3.8/5.0
6516,Vasquez-Campbell,LATAM,Hydraulic Pumps,1286.72,17 days,Inactive,4.5/5.0
6517,"Ward, Leblanc and Robinson",APAC,CNC Machine Parts,6137.2,17 days,Inactive,3.6/5.0
6518,Brown Inc,APAC,Ball Bearings,6399.95,33 days,Pending,4.2/5.0
6519,Willis-Smith,MEA,Hydraulic Pumps,3717.24,26 days,Inactive,4.0/5.0
6520,"Sexton, Williamson and Clark",NA,CNC Machine Parts,7873.55,36 days,Active,3.2/5.0
6521,Sullivan-Moreno,NA,CNC Machine Parts,6550.81,14 days,Pending,3.6/5.0
6522,"Brown, Nelson and Stein",LATAM,Industrial Lubricants,3452.35,25 days,Inactive,3.1/5.0
6523,"Kelley, Reynolds and Roberts",MEA,CNC Machine Parts,3115.46,23 days,Pending,3.7/5.0
6524,Roy Group,NA,CNC Machine Parts,5924.68,34 days,Pending,3.6/5.0
6525,"George, Elliott and Richardson",LATAM,Industrial Lubricants,5128.03,16 days,Pending,3.5/5.0
6526,Miller-Livingston,NA,CNC Machine Parts,4478.69,13 days,Inactive,3.6/5.0
6527,"Ferguson, Conner and Smith",APAC,Industrial Lubricants,9105.38,30 days,Inactive,4.3/5.0
6528,Campbell and Sons,NA,Ball Bearings,9010.12,24 days,Active,3.1/5.0
6529,"Gonzalez, Nelson and Murphy",NA,CNC Machine Parts,3461.01,24 days,Pending,3.5/5.0
6530,Ho-Carroll,EU,Industrial Lubricants,3399.79,34 days,Active,3.4/5.0
6531,Webb-Nichols,NA,Ball Bearings,9618.42,27 days,Pending,4.0/5.0
6532,"Casey, Gilmore and Shaffer",EU,Ball Bearings,3777.06,17 days,Active,4.5/5.0
6533,"Barnes, Watson and Villegas",EU,Hydraulic Pumps,6614.41,34 days,Pending,2.5/5.0
6534,Sims and Sons,LATAM,Industrial Lubricants,6866.99,23 days,Active,2.7/5.0
6535,Jones PLC,APAC,Hydraulic Pumps,1602.6,32 days,Active,2.7/5.0
6536,"Robbins, Perez and Ingram",EU,Industrial Lubricants,1088.53,36 days,Inactive,3.3/5.0
6537,Garner-Cross,EU,Ball Bearings,5328.18,22 days,Inactive,4.0/5.0
6538,"Wade, Cummings and Alexander",MEA,Hydraulic Pumps,5742.44,24 days,Active,2.6/5.0
6539,"Roberts, Ortiz and Graves",NA,Aluminum Sheets,7513.29,29 days,Pending,3.4/5.0
6540,Bailey-Bryant,LATAM,Industrial Lubricants,4229.8,22 days,Inactive,2.6/5.0
6541,Conner Group,LATAM,Ball Bearings,8833.73,10 days,Inactive,4.0/5.0
6542,"Warner, Hernandez and Jones",NA,Industrial Lubricants,8924.79,26 days,Pending,3.2/5.0
6543,Jones LLC,MEA,Aluminum Sheets,2325.55,39 days,Pending,4.6/5.0
6544,Williams-Hendricks,MEA,Industrial Lubricants,6914.23,40 days,Pending,4.6/5.0
6545,"Oliver, Davis and Brewer",EU,Ball Bearings,873.19,36 days,Pending,4.0/5.0
6546,Mills-Lane,LATAM,Hydraulic Pumps,6999.78,37 days,Inactive,4.6/5.0
6547,"Park, Simpson and Cook",APAC,Hydraulic Pumps,4393.38,34 days,Pending,4.6/5.0
6548,Williams Group,EU,Hydraulic Pumps,7569.71,5 days,Inactive,4.3/5.0
6549,Martin Inc,LATAM,Industrial Lubricants,4796.88,30 days,Inactive,3.6/5.0
6550,"Thompson, Sloan and Daniels",APAC,Ball Bearings,5897.93,13 days,Inactive,3.0/5.0
6551,"Kidd, Patterson and Barron",NA,Industrial Lubricants,1436.81,11 days,Active,3.2/5.0
6552,Vega-Juarez,EU,Ball Bearings,5867.22,27 days,Pending,3.4/5.0
6553,"Smith, Hubbard and Lopez",NA,Aluminum Sheets,6619.79,16 days,Inactive,2.9/5.0
6554,"Nelson, Clark and Gray",LATAM,Hydraulic Pumps,979.71,9 days,Pending,3.6/5.0
6555,Aguilar and Sons,EU,Ball Bearings,975.94,31 days,Inactive,3.2/5.0
6556,"White, Reyes and Baker",LATAM,Hydraulic Pumps,2938.59,31 days,Pending,2.5/5.0
6557,Wood PLC,APAC,Industrial Lubricants,9298.06,21 days,Pending,3.2/5.0
6558,Cervantes Inc,APAC,CNC Machine Parts,5760.17,38 days,Active,3.4/5.0
6559,Ali-Smith,MEA,Ball Bearings,9197.01,40 days,Pending,3.8/5.0
6560,Chapman Group,APAC,Ball Bearings,2569.42,36 days,Active,4.5/5.0
6561,Palmer Group,LATAM,Industrial Lubricants,5963.3,5 days,Inactive,3.0/5.0
6562,Mcdonald-Ramos,EU,Hydraulic Pumps,691.0,6 days,Inactive,4.3/5.0
6563,Adams Inc,LATAM,Industrial Lubricants,5415.52,11 days,Inactive,3.4/5.0
6564,Steele and Sons,LATAM,Hydraulic Pumps,9791.52,40 days,Pending,4.0/5.0
6565,Clark PLC,EU,Aluminum Sheets,2933.46,22 days,Active,4.5/5.0
6566,"Mayer, Williams and Odonnell",EU,CNC Machine Parts,4703.79,21 days,Active,3.6/5.0
6567,Navarro-Calderon,NA,Aluminum Sheets,8386.16,26 days,Inactive,2.6/5.0
6568,Schwartz Group,EU,Aluminum Sheets,8182.54,22 days,Active,3.2/5.0
6569,Whitney Group,NA,Ball Bearings,939.39,20 days,Pending,3.3/5.0
6570,"Horton, Wallace and Perez",MEA,Ball Bearings,9469.82,9 days,Active,3.1/5.0
6571,Flores-Hale,MEA,CNC Machine Parts,5004.31,21 days,Inactive,4.4/5.0
6572,Sutton-Nelson,APAC,Aluminum Sheets,4717.58,35 days,Pending,3.9/5.0
6573,Hawkins-Taylor,APAC,Ball Bearings,3998.05,23 days,Active,3.7/5.0
6574,Mcneil-Mcdowell,APAC,Industrial Lubricants,5367.0,9 days,Active,3.6/5.0
6575,"Smith, Miranda and Mckenzie",EU,CNC Machine Parts,5961.65,12 days,Active,3.0/5.0
6576,Sims PLC,LATAM,Hydraulic Pumps,1722.08,34 days,Pending,3.1/5.0
